,country,technology,partner_count_avg,deg_centrality_avg,close_centrality_avg,bet_centrality_avg,page_rank_avg,local_partner_count_avg,local_deg_centrality_avg,local_close_centrality_avg,local_bet_centrality_avg,local_page_rank_avg,GMI_count,count,decile
2971,TW,G02B,4.5,0.007009345794392523,0.008177570093457943,9.720014968823053e-06,0.00216043475594307,4.5,0.007009345794392523,0.008177570093457943,9.720014968823053e-06,0.00216043475594307,2,643,1
2972,TW,G05F,2.0,0.029850746268656716,0.029850746268656716,0.0,0.018382352941176468,2.0,0.029850746268656716,0.029850746268656716,0.0,0.018382352941176468,1,68,2
2973,TW,C07K,0.5,0.006666666666666667,0.006666666666666667,0.0,0.005882352941189934,0.5,0.006666666666666667,0.006666666666666667,0.0,0.005882352941189934,4,76,1
2974,TW,H03M,0.5,0.003289473684210526,0.003289473684210526,0.0,0.004651162790697674,0.5,0.003289473684210526,0.003289473684210526,0.0,0.004651162790697674,2,153,2
2975,TW,G06Q,0.0,0.0,0.0,0.0,0.002881844436893969,0.0,0.0,0.0,0.0,0.002881844436893969,1,79,2
2976,TW,A61B,0.0,0.0,0.0,0.0,0.003968527761485969,0.0,0.0,0.0,0.0,0.003968527761485969,1,88,1
2977,TW,H01B,0.5,0.017857142857142856,0.017857142857142856,0.0,0.025641025664795012,0.5,0.017857142857142856,0.017857142857142856,0.0,0.025641025664795012,2,29,1
2978,TW,B01J,0.0,0.0,0.0,0.0,0.002967502754319792,0.0,0.0,0.0,0.0,0.002967502754319792,1,69,5
2979,TW,G08G,0.0,0.0,0.0,0.0,0.021276928497755247,0.0,0.0,0.0,0.0,0.021276928497755247,1,15,1
2980,TW,B60K,0.0,0.0,0.0,0.0,0.01923118699154632,0.0,0.0,0.0,0.0,0.01923118699154632,1,16,7
2981,TW,H03L,0.0,0.0,0.0,0.0,0.0026809651474530823,0.0,0.0,0.0,0.0,0.0026809651474530823,1,85,1
2982,TW,H02J,1.0,0.00980392156862745,0.00980392156862745,0.0,0.01845018386446205,1.0,0.00980392156862745,0.00980392156862745,0.0,0.01845018386446205,1,103,1
2983,TW,G02F,1.3636363636363635,0.004315304948216341,0.011211549684945645,0.00019909766745209782,0.0024789632238694085,1.0,0.0031645569620253164,0.005845694678710111,0.0,0.0018903331076299704,11,317,1
2984,TW,B22F,2.0,0.18181818181818182,0.18181818181818182,0.0,0.11363615700099916,2.0,0.18181818181818182,0.18181818181818182,0.0,0.11363615700099916,1,12,5
2985,TW,G08B,0.0,0.0,0.0,0.0,0.010753547508276895,0.0,0.0,0.0,0.0,0.010753547508276895,1,41,2
2986,TW,H02P,4.0,0.05263157894736842,0.05263157894736842,0.0,0.014492753623186026,3.0,0.039473684210526314,0.042105263157894736,0.0,0.012422384957158583,2,77,10
2987,TW,B32B,0.0,0.0,0.0,0.0,0.009091362820194173,0.0,0.0,0.0,0.0,0.009091362820194173,1,42,1
2988,TW,C09D,0.0,0.0,0.0,0.0,0.013889270888687204,0.0,0.0,0.0,0.0,0.013889270888687204,1,20,1
2989,TW,G03G,0.0,0.0,0.0,0.0,0.013333333333333329,0.0,0.0,0.0,0.0,0.013333333333333329,1,19,3
2990,TW,G06K,0.0,0.0,0.0,0.0,0.001290322580645161,0.0,0.0,0.0,0.0,0.001290322580645161,2,195,1
2991,TW,A47D,0.0,0.0,0.0,0.0,0.040000000000000015,0.0,0.0,0.0,0.0,0.040000000000000015,1,25,3
2992,TW,B25B,0.0,0.0,0.0,0.0,0.0038766736577132985,0.0,0.0,0.0,0.0,0.0038766736577132985,1,130,5
2993,TW,C08L,0.0,0.0,0.0,0.0,0.006493506493506491,0.0,0.0,0.0,0.0,0.006493506493506491,1,34,2
2994,TW,A43B,1.0,0.02702702702702703,0.02702702702702703,0.0,0.03658497174560387,1.0,0.02702702702702703,0.02702702702702703,0.0,0.03658497174560387,2,38,8
2995,TW,F24H,0.0,0.0,0.0,0.0,0.03846202712113569,0.0,0.0,0.0,0.0,0.03846202712113569,2,10,3
2996,TW,B62K,0.0,0.0,0.0,0.0,0.012049074290411826,0.0,0.0,0.0,0.0,0.012049074290411826,1,51,6
2997,TW,E02D,0.0,0.0,0.0,0.0,0.05555585381717332,0.0,0.0,0.0,0.0,0.05555585381717332,1,6,6
2998,TW,B01L,0.0,0.0,0.0,0.0,0.034483323781931585,0.0,0.0,0.0,0.0,0.034483323781931585,1,13,1
2999,TW,B23H,0.0,0.0,0.0,0.0,0.04166722590719999,0.0,0.0,0.0,0.0,0.04166722590719999,1,8,1
3000,TW,C10L,6.0,0.8571428571428571,0.8571428571428571,0.0,0.13888887499999997,6.0,0.8571428571428571,0.8571428571428571,0.0,0.13888887499999997,1,8,5
3001,TW,G02C,0.5,0.016129032258064516,0.016129032258064516,0.0,0.07498958271140675,0.5,0.016129032258064516,0.016129032258064516,0.0,0.07498958271140675,2,32,2
3002,TW,C07D,1.0,0.01098901098901099,0.01098901098901099,0.0,0.007500000000000022,1.0,0.01098901098901099,0.01098901098901099,0.0,0.007500000000000022,2,92,1
3003,TW,B82Y,8.0,0.27586206896551724,0.27586206896551724,0.029556650246305417,0.05637094462688985,8.0,0.27586206896551724,0.27586206896551724,0.029556650246305417,0.05637094462688985,1,30,1
3004,TW,G03F,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0010964912280701754,1,208,1
3005,TW,G11B,3.3333333333333335,0.014064697609001406,0.01813341370303396,0.0,0.003303064485664768,3.3333333333333335,0.014064697609001406,0.01813341370303396,0.0,0.003303064485664768,3,238,1
3006,TW,D06F,1.0,0.25,0.3333333333333333,0.0,0.22875862302914618,1.0,0.25,0.3333333333333333,0.0,0.22875862302914618,1,5,9
3007,TW,F41B,0.0,0.0,0.0,0.0,0.043479437681484524,0.0,0.0,0.0,0.0,0.043479437681484524,1,15,9
3008,TW,C11D,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,1
3009,TW,F03B,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1,5,10
3010,TW,C08G,0.0,0.0,0.0,0.0,0.0038610038610038615,0.0,0.0,0.0,0.0,0.0038610038610038615,3,55,1
3011,TW,F02B,0.0,0.0,0.0,0.0,0.06666726659816652,0.0,0.0,0.0,0.0,0.06666726659816652,1,7,1
3012,TW,A45B,0.0,0.0,0.0,0.0,0.011905337721936225,0.0,0.0,0.0,0.0,0.011905337721936225,1,32,9
3013,TW,C22B,3.0,0.42857142857142855,0.42857142857142855,0.0,0.13888887499999997,3.0,0.42857142857142855,0.42857142857142855,0.0,0.13888887499999997,1,8,3
3014,TW,B65H,0.0,0.0,0.0,0.0,0.003623188866641141,0.0,0.0,0.0,0.0,0.003623188866641141,1,76,9
3015,TW,H01J,2.5,0.03571428571428571,0.03571428571428571,0.0,0.011070110701107007,2.5,0.03571428571428571,0.03571428571428571,0.0,0.011070110701107007,4,71,1
3016,TW,G01B,2.0,0.02531645569620253,0.02531645569620253,0.0,0.015624999936000002,2.0,0.02531645569620253,0.02531645569620253,0.0,0.015624999936000002,1,80,3
3017,TW,C12N,0.5,0.00819672131147541,0.00819672131147541,0.0,0.01094890510948905,0.5,0.00819672131147541,0.00819672131147541,0.0,0.01094890510948905,2,62,1
3018,TW,A44B,0.0,0.0,0.0,0.0,0.024391366589378877,0.0,0.0,0.0,0.0,0.024391366589378877,1,25,4
3019,TW,B24B,4.6,0.03150684931506849,0.03150684931506849,0.0,0.007235890014471526,2.2,0.01506849315068493,0.021232876712328767,0.0,0.0055372305766227346,5,147,10
3020,TW,F16D,0.0,0.0,0.0,0.0,0.034483874397156805,0.0,0.0,0.0,0.0,0.034483874397156805,1,21,1
3021,TW,H01P,0.0,0.0,0.0,0.0,0.0046511627906976735,0.0,0.0,0.0,0.0,0.0046511627906976735,1,47,2
3022,TW,F21V,0.0,0.0,0.0,0.0,0.002653180659586855,0.0,0.0,0.0,0.0,0.002653180659586855,1,165,2
3023,TW,C03C,1.0,0.2,0.2,0.0,0.19230767309861302,1.0,0.2,0.2,0.0,0.19230767309861302,1,6,2
3024,TW,G01C,5.0,0.078125,0.078125,0.0,0.018315018315018316,3.0,0.046875,0.05580357142857143,0.0,0.014355014348840596,3,65,4
3025,TW,G01J,1.0,0.024390243902439025,0.024390243902439025,0.0,0.030120370053761343,0.0,0.0,0.0,0.0,0.006329360996319328,2,42,2
3026,TW,G06T,1.0,0.006493506493506494,0.006493506493506494,0.0,0.0073637702441050005,1.0,0.006493506493506494,0.006493506493506494,0.0,0.0073637702441050005,1,155,1
3027,TW,G01N,1.0,0.0045662100456621,0.0045662100456621,0.0,0.00536480686695279,1.0,0.0045662100456621,0.0045662100456621,0.0,0.00536480686695279,1,220,1
3028,TW,G09F,0.0,0.0,0.0,0.0,0.012501113809851198,0.0,0.0,0.0,0.0,0.012501113809851198,1,48,5
3029,TW,H01Q,2.0,0.00966183574879227,0.015096618357487922,0.0,0.004862415407007924,2.0,0.00966183574879227,0.015096618357487922,0.0,0.004862415407007924,1,208,1
3030,TW,E06B,0.0,0.0,0.0,0.0,0.014085365967903805,0.0,0.0,0.0,0.0,0.014085365967903805,1,39,4
3031,TW,H04M,6.0,0.03571428571428571,0.03571428571428571,0.0,0.007849293563578958,6.0,0.03571428571428571,0.03571428571428571,0.0,0.007849293563578958,1,169,5
3032,TW,C23C,2.0,0.024691358024691357,0.024691358024691357,0.0,0.01072124770330704,2.0,0.024691358024691357,0.024691358024691357,0.0,0.01072124770330704,3,82,1
3033,TW,G05B,0.0,0.0,0.0,0.0,0.002881845160850976,0.0,0.0,0.0,0.0,0.002881845160850976,1,83,1
3034,TW,H01F,2.0,0.02631578947368421,0.02631578947368421,0.0,0.015772870196453428,2.0,0.02631578947368421,0.02631578947368421,0.0,0.015772870196453428,1,77,2
3035,TW,A47G,0.0,0.0,0.0,0.0,0.007353532149549358,0.0,0.0,0.0,0.0,0.007353532149549358,1,48,10
3036,TW,F01D,0.0,0.0,0.0,0.0,0.09090953173120175,0.0,0.0,0.0,0.0,0.09090953173120175,1,3,2
3037,TW,A61K,0.8,0.004081632653061224,0.004081632653061224,0.0,0.0029646522234891668,0.4,0.002040816326530612,0.002721088435374149,0.0,0.0024542139973591777,5,197,1
3038,TW,G09G,1.0,0.002785515320334262,0.006366892160764027,0.0,0.0017195933950381126,1.0,0.002785515320334262,0.006366892160764027,0.0,0.0017195933950381124,1,360,1
3039,TW,A01K,0.0,0.0,0.0,0.0,0.012346535024189729,0.0,0.0,0.0,0.0,0.012346535024189729,2,41,1
3040,IT,C30B,1.0,0.3333333333333333,0.3333333333333333,0.0,0.41666621927423997,1.0,0.3333333333333333,0.3333333333333333,0.0,0.41666621927423997,1,4,6
3041,IT,G01L,1.0,0.037037037037037035,0.037037037037037035,0.0,0.03906249999999947,1.0,0.037037037037037035,0.037037037037037035,0.0,0.03906249999999947,1,28,4
3042,IT,B03B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,9
3043,IT,C23C,0.0,0.0,0.0,0.0,0.03571481293749999,0.0,0.0,0.0,0.0,0.03571481293749999,1,8,5
3044,IT,B01J,3.0,0.031578947368421054,0.03759398496240601,0.0,0.01102547320068585,3.0,0.031578947368421054,0.03759398496240601,0.0,0.01102547320068585,1,96,2
3045,IT,C12Y,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,4
3046,IT,C10L,1.0,0.05555555555555555,0.05555555555555555,0.0,0.05747124387276327,1.0,0.05555555555555555,0.05555555555555555,0.0,0.05747124387276327,1,19,10
3047,IT,F25D,1.0,0.03125,0.03125,0.0,0.032679738536514076,1.0,0.03125,0.03125,0.0,0.032679738536514076,1,33,7
3048,IT,F02P,0.0,0.0,0.0,0.0,0.01219512195121951,0.0,0.0,0.0,0.0,0.01219512195121951,1,18,5
3049,IT,B67D,0.0,0.0,0.0,0.0,0.03571481293749999,0.0,0.0,0.0,0.0,0.03571481293749999,1,8,7
3050,IT,C08F,2.0,0.020202020202020204,0.032873376623376624,0.0,0.006162000350141031,2.0,0.020202020202020204,0.032873376623376624,0.0,0.006162000350141031,2,100,6
3051,IT,A01K,0.0,0.0,0.0,0.0,0.027778150604799993,0.0,0.0,0.0,0.0,0.027778150604799993,1,12,6
3052,IT,D21F,0.0,0.0,0.0,0.0,0.07142919056524813,0.0,0.0,0.0,0.0,0.07142919056524813,1,6,6
3053,IT,C07F,3.0,0.061224489795918366,0.06530612244897958,0.0,0.02173196626140048,3.0,0.061224489795918366,0.06530612244897958,0.0,0.02173196626140048,1,50,10
3054,IT,A01J,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,1
3055,IT,F02M,1.0,0.01694915254237288,0.01694915254237288,0.0,0.022727272727272728,1.0,0.01694915254237288,0.01694915254237288,0.0,0.022727272727272728,1,60,1
3056,IT,D06N,3.0,0.42857142857142855,0.6363636363636364,0.0,0.11552141169029252,3.0,0.42857142857142855,0.6363636363636364,0.0,0.11552141169029252,1,8,9
3057,IT,C01B,0.0,0.0,0.0,0.0,0.0062111801242236715,0.0,0.0,0.0,0.0,0.0062111801242236715,1,33,7
3058,IT,E01C,7.0,0.5,0.5,0.1263736263736264,0.1330836665068926,7.0,0.5,0.5,0.1263736263736264,0.1330836665068926,1,15,5
3059,IT,B65H,0.0,0.0,0.0,0.0,0.004329004329004879,0.0,0.0,0.0,0.0,0.004329004329004879,1,71,3
3060,IT,C03C,1.0,0.0625,0.0625,0.0,0.06493501980087554,1.0,0.0625,0.0625,0.0,0.06493501980087554,1,17,5
3061,IT,C07C,7.0,0.03333333333333334,0.03401360544217687,0.0009569377990430622,0.008237811995803434,7.0,0.03333333333333334,0.03401360544217687,0.0009569377990430622,0.008237811995803436,1,211,2
3062,IT,F16H,2.0,0.0392156862745098,0.0392156862745098,0.0,0.028409090909090856,2.0,0.0392156862745098,0.0392156862745098,0.0,0.028409090909090856,1,52,3
3063,IT,B24B,0.0,0.0,0.0,0.0,0.03225806451612907,0.0,0.0,0.0,0.0,0.03225806451612907,1,11,6
3064,IT,A46B,1.0,0.16666666666666666,0.16666666666666666,0.0,0.2173911076888424,1.0,0.16666666666666666,0.16666666666666666,0.0,0.2173911076888424,1,7,7
3065,IT,H01B,3.0,0.10714285714285714,0.2689075630252101,0.0,0.023120274900400722,3.0,0.10714285714285714,0.2689075630252101,0.0,0.023120274900400722,1,29,5
3066,IT,B60T,0.0,0.0,0.0,0.0,0.021276928497755247,0.0,0.0,0.0,0.0,0.021276928497755247,1,15,3
3067,IT,F16D,0.0,0.0,0.0,0.0,0.012195121951316527,0.0,0.0,0.0,0.0,0.012195121951316527,1,30,3
3068,IT,C07D,0.0,0.0,0.0,0.0,0.0006086427267194156,0.0,0.0,0.0,0.0,0.0006086427267194156,2,355,1
3069,IT,E02F,0.0,0.0,0.0,0.0,0.021276595744680847,0.0,0.0,0.0,0.0,0.021276595744680847,1,15,8
3070,IT,A47L,1.0,0.029411764705882353,0.029411764705882353,0.0,0.04504501055974733,1.0,0.029411764705882353,0.029411764705882353,0.0,0.04504501055974733,1,35,4
3071,IT,A22C,0.0,0.0,0.0,0.0,0.062499999999999986,0.0,0.0,0.0,0.0,0.062499999999999986,1,4,6
3072,IT,B82Y,5.0,0.23809523809523808,0.27705627705627706,0.0,0.040536770338738065,5.0,0.23809523809523808,0.27705627705627706,0.0,0.04053677033873806,1,22,3
3073,IT,G09F,0.0,0.0,0.0,0.0,0.04166722590719999,0.0,0.0,0.0,0.0,0.04166722590719999,1,8,4
3074,IT,F02C,0.0,0.0,0.0,0.0,0.047619456663551996,0.0,0.0,0.0,0.0,0.047619456663551996,1,5,8
3075,IT,A44B,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,7
3076,IT,B60R,0.0,0.0,0.0,0.0,0.017241889525354902,0.0,0.0,0.0,0.0,0.017241889525354902,1,26,4
3077,IT,F03D,0.0,0.0,0.0,0.0,0.027027498933691132,0.0,0.0,0.0,0.0,0.027027498933691132,1,9,7
3078,IT,G06Q,0.0,0.0,0.0,0.0,0.010989363330590913,0.0,0.0,0.0,0.0,0.010989363330590913,1,27,1
3079,IT,B23F,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1,2,10
3080,IT,G01V,0.0,0.0,0.0,0.0,0.012820752934003959,0.0,0.0,0.0,0.0,0.012820752934003959,1,18,2
3081,IT,A47J,2.0,0.025974025974025976,0.025974025974025976,0.0,0.01572327044022294,2.0,0.025974025974025976,0.025974025974025976,0.0,0.01572327044022294,1,78,9
3082,IT,C12R,0.0,0.0,0.0,0.0,0.014925449343918058,0.0,0.0,0.0,0.0,0.014925449343918058,1,15,5
3083,IT,F16C,0.0,0.0,0.0,0.0,0.014084513241407597,0.0,0.0,0.0,0.0,0.014084513241407597,1,23,3
3084,IT,G10L,0.0,0.0,0.0,0.0,0.05882403805360496,0.0,0.0,0.0,0.0,0.05882403805360496,2,5,8
3085,IT,G03C,0.0,0.0,0.0,0.0,0.007874015748031494,0.0,0.0,0.0,0.0,0.007874015748031494,1,27,6
3086,IT,A61B,0.0,0.0,0.0,0.0,0.003030303031062082,0.0,0.0,0.0,0.0,0.003030303031062082,1,102,1
3087,IT,F23R,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,10
3088,IT,H03D,0.0,0.0,0.0,0.0,0.03703721724155505,0.0,0.0,0.0,0.0,0.03703721724155505,1,7,10
3089,IT,F01D,0.0,0.0,0.0,0.0,0.014084668619469838,0.0,0.0,0.0,0.0,0.014084668619469838,1,19,5
3090,IT,H03H,0.0,0.0,0.0,0.0,0.008474777236886728,0.0,0.0,0.0,0.0,0.008474777236886728,1,26,10
3091,IT,B29C,0.0,0.0,0.0,0.0,0.002680993466557091,0.0,0.0,0.0,0.0,0.002680993466557091,1,105,3
3092,IT,G06F,2.5,0.012376237623762377,0.012376237623762377,0.0,0.005688282138794082,2.5,0.012376237623762377,0.012376237623762377,0.0,0.005688282138794082,2,203,1
3093,IT,B64C,0.0,0.0,0.0,0.0,0.025000329293374045,0.0,0.0,0.0,0.0,0.025000329293374045,1,12,4
3094,IT,F04B,1.0,0.038461538461538464,0.038461538461538464,0.0,0.052631304468681535,1.0,0.038461538461538464,0.038461538461538464,0.0,0.052631304468681535,1,27,7
3095,IT,F27B,0.0,0.0,0.0,0.0,0.02325581412525155,0.0,0.0,0.0,0.0,0.02325581412525155,1,11,7
3096,IT,A61K,0.0,0.0,0.0,0.0,0.0008051529790979637,0.0,0.0,0.0,0.0,0.0008051529790979637,1,298,1
3097,IT,A01F,0.0,0.0,0.0,0.0,0.08333378072575998,0.0,0.0,0.0,0.0,0.08333378072575998,1,4,7
3098,IT,C25B,2.0,0.2,0.26666666666666666,0.0,0.09462836105892651,2.0,0.2,0.26666666666666666,0.0,0.09462836105892651,1,11,1
3099,IT,F16N,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,9
3100,IT,G01B,0.0,0.0,0.0,0.0,0.005000009426757861,0.0,0.0,0.0,0.0,0.005000009426757861,1,48,9
3101,IT,D04B,0.0,0.0,0.0,0.0,0.011111589126104757,0.0,0.0,0.0,0.0,0.011111589126104757,1,34,5
3102,IT,C22B,0.0,0.0,0.0,0.0,0.023256161359468525,0.0,0.0,0.0,0.0,0.023256161359468525,1,11,7
3103,IT,B29D,0.0,0.0,0.0,0.0,0.013157898320350114,0.0,0.0,0.0,0.0,0.013157898320350114,1,28,1
3104,IT,B65B,0.0,0.0,0.0,0.0,0.00348432055752902,0.0,0.0,0.0,0.0,0.00348432055752902,1,95,2
3105,IT,H05B,0.0,0.0,0.0,0.0,0.007246376811594201,0.0,0.0,0.0,0.0,0.007246376811594201,1,38,1
3106,IT,A23C,0.0,0.0,0.0,0.0,0.07692354603629026,0.0,0.0,0.0,0.0,0.07692354603629026,1,5,9
3107,IT,C12N,2.0,0.023529411764705882,0.023529411764705882,0.0,0.011961722488038274,2.0,0.023529411764705882,0.023529411764705882,0.0,0.011961722488038274,1,86,1
3108,IT,B60H,4.0,0.19047619047619047,0.19047619047619047,0.0,0.04545454545454546,4.0,0.19047619047619047,0.19047619047619047,0.0,0.045454545454545456,1,22,9
3109,IT,H02M,1.0,0.014705882352941176,0.0196078431372549,0.0,0.00866510000047616,1.0,0.014705882352941176,0.0196078431372549,0.0,0.00866510000047616,2,69,9
3110,IT,C09C,0.0,0.0,0.0,0.0,0.06250047999999998,0.0,0.0,0.0,0.0,0.06250047999999998,1,4,2
3111,IT,F02D,0.5,0.009615384615384616,0.017094017094017096,0.0,0.00952267859895493,0.5,0.009615384615384616,0.017094017094017096,0.0,0.00952267859895493,2,53,2
3112,IT,B60G,0.0,0.0,0.0,0.0,0.02040835077455863,0.0,0.0,0.0,0.0,0.02040835077455863,1,13,6
3113,IT,A21C,0.0,0.0,0.0,0.0,0.04000037085120361,0.0,0.0,0.0,0.0,0.04000037085120361,1,9,5
3114,IT,B25J,0.0,0.0,0.0,0.0,0.02857176181224226,0.0,0.0,0.0,0.0,0.02857176181224226,1,11,1
3115,IT,H01P,0.0,0.0,0.0,0.0,0.015873152221183996,0.0,0.0,0.0,0.0,0.015873152221183996,1,15,9
3116,IT,H03L,0.0,0.0,0.0,0.0,0.01149425287430095,0.0,0.0,0.0,0.0,0.01149425287430095,1,19,3
3117,IT,B28B,0.0,0.0,0.0,0.0,0.05882448252710648,0.0,0.0,0.0,0.0,0.05882448252710648,1,9,6
3118,IT,A61L,1.0,0.014705882352941176,0.014705882352941176,0.0,0.015197568389057722,1.0,0.014705882352941176,0.014705882352941176,0.0,0.015197568389057722,1,69,7
3119,IT,H02K,0.0,0.0,0.0,0.0,0.014084508470588647,0.0,0.0,0.0,0.0,0.014084508470588647,1,35,1
3120,IT,H04L,0.0,0.0,0.0,0.0,0.001342281879194631,0.0,0.0,0.0,0.0,0.001342281879194631,3,177,1
3121,IT,E05B,1.0,0.047619047619047616,0.047619047619047616,0.0,0.07142857142857142,1.0,0.047619047619047616,0.047619047619047616,0.0,0.07142857142857142,1,22,7
3122,IT,B65F,0.0,0.0,0.0,0.0,0.03846163450693491,0.0,0.0,0.0,0.0,0.03846163450693491,1,6,5
3123,IT,F16L,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.006493506493506494,1,46,6
3124,IT,H04J,0.0,0.0,0.0,0.0,0.005434782608695651,0.0,0.0,0.0,0.0,0.005434782608695651,1,40,3
3125,IT,C07K,4.0,0.027777777777777776,0.02893518518518519,0.0,0.0066297231062131985,4.0,0.027777777777777776,0.02893518518518519,0.0,0.0066297231062132,1,145,2
3126,IT,C21D,2.0,0.08,0.08,0.0,0.03968253968253965,2.0,0.08,0.08,0.0,0.03968253968253965,1,26,8
3127,IT,B22D,0.0,0.0,0.0,0.0,0.01282052480883101,0.0,0.0,0.0,0.0,0.01282052480883101,1,22,7
3128,IT,A01D,0.0,0.0,0.0,0.0,0.05882448252710648,0.0,0.0,0.0,0.0,0.05882448252710648,1,9,10
3129,IT,G06T,0.0,0.0,0.0,0.0,0.0060975609756690995,0.0,0.0,0.0,0.0,0.0060975609756690995,1,36,3
3130,IT,G03F,0.0,0.0,0.0,0.0,0.023256161359468525,0.0,0.0,0.0,0.0,0.023256161359468525,1,11,10
3131,IT,C04B,0.0,0.0,0.0,0.0,0.010000326258673371,0.0,0.0,0.0,0.0,0.010000326258673371,1,28,1
3132,IT,B65C,2.0,0.1111111111111111,0.1111111111111111,0.0,0.06024096384755258,2.0,0.1111111111111111,0.1111111111111111,0.0,0.06024096384755258,1,19,9
3133,IT,H04R,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,1,15,10
3134,IT,A61F,0.5,0.007042253521126761,0.007042253521126761,0.0,0.012295088163707802,0.5,0.007042253521126761,0.007042253521126761,0.0,0.012295088163707802,2,72,2
3135,IT,G01N,3.0,0.025210084033613446,0.03001200480192077,0.0,0.009941190805735807,3.0,0.025210084033613446,0.03001200480192077,0.0,0.009941190805735807,1,120,4
3136,IT,A47C,0.0,0.0,0.0,0.0,0.008333662626707384,0.0,0.0,0.0,0.0,0.008333662626707384,1,36,3
3137,IT,H03K,3.0,0.031578947368421054,0.03967611336032388,0.0,0.01087215023787521,3.0,0.031578947368421054,0.03967611336032388,0.0,0.01087215023787521,1,96,6
3138,IT,F02B,0.0,0.0,0.0,0.0,0.05882448252710648,0.0,0.0,0.0,0.0,0.05882448252710648,1,9,5
3139,IT,B60N,0.0,0.0,0.0,0.0,0.00952380985889878,0.0,0.0,0.0,0.0,0.00952380985889878,1,25,10
3140,IT,G02F,3.0,0.15000000000000002,0.15,0.0,0.04950495049504949,3.0,0.15000000000000002,0.15,0.0,0.04950495049504949,1,21,3
3141,IT,A23J,1.0,0.25,0.25,0.0,0.2,1.0,0.25,0.25,0.0,0.2,1,5,5
3142,IT,D21H,0.0,0.0,0.0,0.0,0.0175440660417839,0.0,0.0,0.0,0.0,0.0175440660417839,1,13,9
3143,IT,G21C,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,7
3144,IT,C08J,0.0,0.0,0.0,0.0,0.004504507930064882,0.0,0.0,0.0,0.0,0.004504507930064882,1,50,5
3145,IT,B21D,1.0,0.03333333333333333,0.03333333333333333,0.0,0.057470702114849934,1.0,0.03333333333333333,0.03333333333333333,0.0,0.057470702114849934,1,31,1
3146,IT,G05D,0.0,0.0,0.0,0.0,0.016666841506958005,0.0,0.0,0.0,0.0,0.016666841506958005,1,16,10
3147,IT,B05B,0.0,0.0,0.0,0.0,0.012987547951879458,0.0,0.0,0.0,0.0,0.012987547951879458,1,29,1
3148,IT,B32B,1.0,0.02127659574468085,0.028368794326241134,0.0,0.022611552660729388,1.0,0.02127659574468085,0.028368794326241134,0.0,0.022611552660729388,1,48,3
3149,IT,G02B,0.0,0.0,0.0,0.0,0.0033783783783783773,0.0,0.0,0.0,0.0,0.0033783783783783773,1,68,4
3150,IT,H01L,2.5,0.01358695652173913,0.06884057971014493,0.0013067236873366595,0.004303184811535512,2.5,0.01358695652173913,0.06884057971014493,0.0013067236873366595,0.004303184811535512,2,185,1
3151,IT,H04W,0.0,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0,0.0,0.0,0.0027247956403269754,1,83,1
3152,IT,B65D,0.0,0.0,0.0,0.0,0.0038910584687043177,0.0,0.0,0.0,0.0,0.0038910584687043177,1,93,3
3153,IT,H01Q,0.0,0.0,0.0,0.0,0.017241819197874462,0.0,0.0,0.0,0.0,0.017241819197874462,1,18,4
3154,IT,H01R,0.0,0.0,0.0,0.0,0.005376348611823799,0.0,0.0,0.0,0.0,0.005376348611823799,1,50,10
3155,IT,H03M,0.0,0.0,0.0,0.0,0.009433962272551213,0.0,0.0,0.0,0.0,0.009433962272551213,1,26,8
3156,IT,B41J,0.0,0.0,0.0,0.0,0.005376344086021504,0.0,0.0,0.0,0.0,0.005376344086021504,1,42,7
3157,IT,G06K,0.0,0.0,0.0,0.0,0.0038759689922485915,0.0,0.0,0.0,0.0,0.0038759689922485915,1,58,7
3158,IT,E21B,0.0,0.0,0.0,0.0,0.013889354922666665,0.0,0.0,0.0,0.0,0.013889354922666665,2,24,2
3159,IT,A01N,0.0,0.0,0.0,0.0,0.007042253521126759,0.0,0.0,0.0,0.0,0.007042253521126759,1,30,2
3160,IT,A43B,0.0,0.0,0.0,0.0,0.005813953488373891,0.0,0.0,0.0,0.0,0.005813953488373891,1,56,6
3161,IT,C01C,1.0,0.25,0.25,0.0,0.23809513583411204,1.0,0.25,0.25,0.0,0.23809513583411204,1,5,9
