,country,technology,partner_count_avg,deg_centrality_avg,close_centrality_avg,bet_centrality_avg,page_rank_avg,local_partner_count_avg,local_deg_centrality_avg,local_close_centrality_avg,local_bet_centrality_avg,local_page_rank_avg,GMI_count,count,decile,decile_1stGMI_Sara
3669,CN,C08C,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
3670,CN,A61M,3.75,0.1442307692307692,0.1442307692307692,0.0,0.0459769088538292,2.25,0.0865384615384615,0.103021978021978,0.0,0.0366578505826754,4,27,2,2.0
3671,CN,F04D,6.0,0.1176470588235294,0.1176470588235294,0.0,0.0249997989226152,5.0,0.0980392156862745,0.1008403361344537,0.0,0.022368169811807,2,52,1,1.0
3672,CN,H01S,2.0,0.048780487804878,0.048780487804878,0.0,0.0268817203406978,2.0,0.048780487804878,0.048780487804878,0.0,0.0268817203406978,1,42,2,2.0
3673,CN,C08G,1.0,0.025,0.025,0.0,0.0318470663894833,1.0,0.025,0.025,0.0,0.0318470663894833,2,41,1,1.0
3674,CN,B65H,0.0,0.0,0.0,0.0,0.024390581193975,0.0,0.0,0.0,0.0,0.024390581193975,2,13,1,1.0
3675,CN,G03G,0.0,0.0,0.0,0.0,0.024390581193975,0.0,0.0,0.0,0.0,0.024390581193975,2,13,1,1.0
3676,CN,C12Q,0.3333333333333333,0.0104166666666666,0.0104166666666666,0.0,0.0222223410164011,0.3333333333333333,0.0104166666666666,0.0104166666666666,0.0,0.0222223410164011,3,33,1,1.0
3677,CN,B29D,0.0,0.0,0.0,0.0,0.0277778749999999,0.0,0.0,0.0,0.0,0.0277778749999999,1,8,9,9.0
3678,CN,C09D,0.0,0.0,0.0,0.0,0.0109893633305909,0.0,0.0,0.0,0.0,0.0109893633305909,1,27,1,1.0
3679,CN,A47D,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,1,1.0
3680,CN,B81B,0.0,0.0,0.0,0.0,0.0476194566635519,0.0,0.0,0.0,0.0,0.0476194566635519,1,5,3,3.0
3681,CN,H04B,2.333333333333333,0.0086741016109045,0.0090229014640414,1.5412405136646383e-05,0.0026615950359305,2.111111111111111,0.0078479966955803,0.0084154222939848,1.2329924109317108e-05,0.0025558023471012,9,270,1,1.0
3682,CN,A47F,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.2820509693091398,0.0,0.0,0.0,0.0,0.2,3,5,1,1.0
3683,CN,C09C,4.0,0.3636363636363636,0.3636363636363636,0.0,0.0833333333333333,4.0,0.3636363636363636,0.3636363636363636,0.0,0.0833333333333333,1,12,8,8.0
3684,CN,A61L,0.0,0.0,0.0,0.0,0.0078127999999999,0.0,0.0,0.0,0.0,0.0078127999999999,1,32,1,1.0
3685,CN,H04J,0.0,0.0,0.0,0.0,0.0042553191524162,0.0,0.0,0.0,0.0,0.0042553191524162,1,63,1,1.0
3686,CN,B65G,2.0,0.05,0.05,0.0,0.0158730405407286,2.0,0.05,0.05,0.0,0.0158730405407286,2,41,7,7.0
3687,CN,A47L,1.0,0.0454545454545454,0.0454545454545454,0.0,0.0348258706467663,1.0,0.0454545454545454,0.0454545454545454,0.0,0.0348258706467663,3,23,2,2.0
3688,CN,B82Y,0.0,0.0,0.0,0.0,0.00355875758194,0.0,0.0,0.0,0.0,0.00355875758194,1,61,1,1.0
3689,CN,C25D,5.0,0.2777777777777778,0.2777777777777778,0.0,0.0526315789473684,4.0,0.2222222222222222,0.2314814814814815,0.0,0.0462526950632394,2,19,3,3.0
3690,CN,C10J,5.0,0.3571428571428571,0.3571428571428571,0.0,0.0666666666666666,5.0,0.3571428571428571,0.3571428571428571,0.0,0.0666666666666666,1,15,5,5.0
3691,CN,H01M,0.0,0.0,0.0,0.0,0.0019047619047623,0.0,0.0,0.0,0.0,0.0019047619047623,1,121,1,1.0
3692,CN,C03B,0.0,0.0,0.0,0.0,0.0312502399999999,0.0,0.0,0.0,0.0,0.0312502399999999,1,8,3,3.0
3693,CN,A61C,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1,5,1,1.0
3694,CN,C01G,1.0,0.05,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0103092783505154,2,21,3,3.0
3695,CN,D06M,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,1,4,2,2.0
3696,CN,A63F,0.5,0.0357142857142857,0.0357142857142857,0.0,0.0697673937074401,0.0,0.0,0.0,0.0,0.0285718929239361,4,15,1,1.0
3697,CN,H03F,0.0,0.0,0.0,0.0,0.0120484593225483,0.0,0.0,0.0,0.0,0.0120484593225483,1,27,1,1.0
3698,CN,G01L,4.0,0.16,0.16,0.0,0.0396825396825396,3.0,0.12,0.128,0.0,0.0340135712029605,2,26,4,4.0
3699,CN,G09F,0.0,0.0,0.0,0.0,0.0285718929239361,0.0,0.0,0.0,0.0,0.0285718929239361,1,15,1,1.0
3700,CN,C07J,0.0,0.0,0.0,0.0,0.0454547658656008,0.0,0.0,0.0,0.0,0.0454547658656008,1,6,1,1.0
3701,CN,H02P,0.0,0.0,0.0,0.0,0.0066225168875698,0.0,0.0,0.0,0.0,0.0066225168875698,1,39,1,1.0
3702,CN,A43B,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,1,1.0
3703,CN,H01H,0.3333333333333333,0.0043290043290043,0.0057720057720057,0.0,0.0068608160563941,0.3333333333333333,0.0043290043290043,0.0057720057720057,0.0,0.0068608160563941,3,78,1,1.0
3704,CN,G11B,1.2,0.0134831460674157,0.0173978954877831,0.0006639427987742,0.0067980260857536,1.2,0.0134831460674157,0.0173978954877831,0.0006639427987742,0.0067980260857536,10,90,1,1.0
3705,CN,A47C,0.0,0.0,0.0,0.0,0.020000417207604,0.0,0.0,0.0,0.0,0.020000417207604,1,18,1,1.0
3706,CN,G06F,2.858695652173913,0.002337445341107,0.008450481191824,9.10498599357593e-05,0.0008714435699912,2.597826086956522,0.0021241423441999,0.0082859767688769,8.746592930921425e-05,0.0007995263539888,92,1224,1,1.0
3707,CN,B01D,0.0,0.0,0.0,0.0,0.0043669909803411,0.0,0.0,0.0,0.0,0.0043669909803411,2,61,2,2.0
3708,CN,B60N,0.0,0.0,0.0,0.0,0.0400003708512036,0.0,0.0,0.0,0.0,0.0400003708512036,1,9,3,3.0
3709,CN,A47B,0.0,0.0,0.0,0.0,0.0476201982860416,0.0,0.0,0.0,0.0,0.0476201982860416,1,13,3,3.0
3710,CN,E03D,0.0,0.0,0.0,0.0,0.0344830714295996,0.0,0.0,0.0,0.0,0.0344830714295996,1,9,1,1.0
3711,CN,A45D,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,1,7,2,2.0
3712,CN,B29C,0.0,0.0,0.0,0.0,0.0080000027107173,0.0,0.0,0.0,0.0,0.0080000027107173,2,37,2,2.0
3713,CN,A61N,0.0,0.0,0.0,0.0,0.0075187969925148,0.0,0.0,0.0,0.0,0.0075187969925148,1,29,4,4.0
3714,CN,G01S,5.0,0.1351351351351351,0.1351351351351351,0.0,0.0308641509415838,5.0,0.1351351351351351,0.1351351351351351,0.0,0.0308641509415838,1,38,1,1.0
3715,CN,A61B,0.6666666666666666,0.0036630036630036,0.0036630036630036,0.0,0.0041792765528174,0.4444444444444444,0.0024420024420024,0.0024420024420024,0.0,0.0030581039755351,9,183,1,1.0
3716,CN,G09G,1.2142857142857142,0.0054209183673469,0.0080380264930647,3.431866019950581e-05,0.0036167902956177,0.9285714285714286,0.0041454081632653,0.0071155592918985,3.431866019950581e-05,0.002848190514807,14,225,1,1.0
3717,CN,A01N,0.0,0.0,0.0,0.0,0.0035211267606092,0.0,0.0,0.0,0.0,0.0035211267606092,1,60,2,2.0
3718,CN,C12N,6.666666666666667,0.0775193798449612,0.0775193798449612,0.0,0.0097777780026487,6.0,0.0697674418604651,0.0704721634954193,0.0,0.0091647513477503,3,87,1,1.0
3719,CN,B25C,0.0,0.0,0.0,0.0,0.037037217241555,0.0,0.0,0.0,0.0,0.037037217241555,2,7,1,1.0
3720,CN,C10L,0.0,0.0,0.0,0.0,0.0588240380536049,0.0,0.0,0.0,0.0,0.0588240380536049,1,5,9,9.0
3721,CN,A24F,0.0,0.0,0.0,0.0,0.0312506855297075,0.0,0.0,0.0,0.0,0.0312506855297075,2,16,1,1.0
3722,CN,H04S,1.0,0.1,0.1,0.0,0.0857143134843535,1.0,0.1,0.1,0.0,0.0857143134843535,2,11,10,10.0
3723,CN,C12P,0.0,0.0,0.0,0.0,0.0065789940892547,0.0,0.0,0.0,0.0,0.0065789940892547,1,36,2,2.0
3724,CN,G01F,0.0,0.0,0.0,0.0,0.0084747772368867,0.0,0.0,0.0,0.0,0.0084747772368867,1,26,3,3.0
3725,CN,G01T,4.0,0.1666666666666666,0.1666666666666666,0.0,0.0413223140495867,4.0,0.1666666666666666,0.1666666666666666,0.0,0.0413223140495867,1,25,10,10.0
3726,CN,F25B,0.0,0.0,0.0,0.0,0.0114946478893142,0.0,0.0,0.0,0.0,0.0114946478893142,1,23,1,1.0
3727,CN,A45C,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,1,1.0
3728,CN,H01T,0.0,0.0,0.0,0.0,0.0625004799999999,0.0,0.0,0.0,0.0,0.0625004799999999,1,4,5,5.0
3729,CN,H01Q,0.4,0.0052631578947368,0.0052631578947368,0.0,0.0082018927444837,0.4,0.0052631578947368,0.0052631578947368,0.0,0.0082018927444837,5,77,1,1.0
3730,CN,C23C,0.0,0.0,0.0,0.0,0.008064568228013,0.0,0.0,0.0,0.0,0.008064568228013,1,36,1,1.0
3731,CN,B81C,0.0,0.0,0.0,0.0,0.0238097283317759,0.0,0.0,0.0,0.0,0.0238097283317759,1,10,1,1.0
3732,CN,B24B,2.0,0.1,0.1,0.0,0.0410959354993395,2.0,0.1,0.1,0.0,0.0410959354993395,2,21,2,2.0
3733,CN,C10G,0.0,0.0,0.0,0.0,0.0028819725857569,0.0,0.0,0.0,0.0,0.0028819725857569,1,71,8,8.0
3734,CN,H02H,0.0,0.0,0.0,0.0,0.0074075650863606,0.0,0.0,0.0,0.0,0.0074075650863606,1,35,1,1.0
3735,CN,G01B,2.0,0.0377358490566037,0.0377358490566037,0.0,0.0206611569961316,2.0,0.0377358490566037,0.0377358490566037,0.0,0.0206611569961316,1,54,2,2.0
3736,CN,F21S,0.0,0.0,0.0,0.0,0.0149257063413917,0.0,0.0,0.0,0.0,0.0149257063413917,1,23,7,7.0
3737,CN,H01G,2.0,0.1176470588235294,0.1176470588235294,0.0,0.0641025160798658,2.0,0.1176470588235294,0.1176470588235294,0.0,0.0641025160798658,1,18,6,6.0
3738,CN,B62B,1.0,0.1111111111111111,0.1111111111111111,0.0,0.2777738132008537,1.0,0.1111111111111111,0.1111111111111111,0.0,0.2777738132008537,1,10,3,3.0
3739,CN,G01K,0.6666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0542637540697121,0.6666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0542637540697121,3,11,1,1.0
3740,CN,H04N,2.225806451612903,0.0069124423963133,0.020685189470217,0.0016291006053887,0.0028209814866677,1.967741935483871,0.0061109997996393,0.0187324415764022,0.001612559928744,0.002667248516643,31,323,1,1.0
3741,CN,B25J,0.0,0.0,0.0,0.0,0.0079365079365372,0.0,0.0,0.0,0.0,0.0079365079365372,1,30,1,1.0
3742,CN,B25H,0.0,0.0,0.0,0.0,0.0833337807257599,0.0,0.0,0.0,0.0,0.0833337807257599,1,4,3,3.0
3743,CN,B42F,1.0,0.2,0.2,0.0,0.3571416188695037,0.0,0.0,0.0,0.0,0.1666666666666666,2,6,1,1.0
3744,CN,B65D,0.0,0.0,0.0,0.0,0.0066230155243807,0.0,0.0,0.0,0.0,0.0066230155243807,1,47,1,1.0
3745,CN,C11B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,2,2.0
3746,CN,G06N,0.0,0.0,0.0,0.0,0.0133333333333387,0.0,0.0,0.0,0.0,0.0133333333333387,1,19,1,1.0
3747,CN,F28F,0.0,0.0,0.0,0.0,0.014285959718563,0.0,0.0,0.0,0.0,0.014285959718563,1,18,4,4.0
3748,CN,G01M,11.0,0.3142857142857143,0.3142857142857143,0.0,0.0284090839811004,11.0,0.3142857142857143,0.3142857142857143,0.0,0.0284090839811004,1,36,3,3.0
3749,CN,A61H,0.0,0.0,0.0,0.0,0.0172414349208177,0.0,0.0,0.0,0.0,0.0172414349208177,1,18,1,1.0
3750,CN,C02F,0.0,0.0,0.0,0.0,0.0050761421810141,0.0,0.0,0.0,0.0,0.0050761421810141,1,49,2,2.0
3751,CN,C30B,3.0,0.2307692307692307,0.2307692307692307,0.0,0.0714285714285714,2.0,0.1538461538461538,0.173076923076923,0.0,0.0590052130548824,2,14,3,3.0
3752,CN,F25J,0.0,0.0,0.0,0.0,0.0625004799999999,0.0,0.0,0.0,0.0,0.0625004799999999,1,4,1,1.0
3753,CN,E03C,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0999998964258179,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0999998964258179,1,14,1,1.0
3754,CN,G01C,0.0,0.0,0.0,0.0,0.005181642590683,0.0,0.0,0.0,0.0,0.005181642590683,2,49,1,1.0
3755,CN,F16M,0.0,0.0,0.0,0.0,0.008772240350065,0.0,0.0,0.0,0.0,0.008772240350065,1,34,9,9.0
3756,CN,C08J,0.0,0.0,0.0,0.0,0.006024178811524,0.0,0.0,0.0,0.0,0.006024178811524,1,38,1,1.0
3757,CN,E02F,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5,5.0
3758,CN,G16B,3.333333333333333,0.5555555555555555,0.5555555555555556,0.0,0.1182796246559074,2.6666666666666665,0.4444444444444444,0.462962962962963,0.0,0.1052461042532053,3,7,5,5.0
3759,CN,C07K,2.75,0.0257009345794392,0.0257009345794392,0.0,0.0045045045311596,2.75,0.0257009345794392,0.0257009345794392,0.0,0.0045045045311596,4,108,1,1.0
3760,CN,C08F,5.0,0.0520833333333333,0.1076967592592592,0.0,0.0099434418372075,5.0,0.0520833333333333,0.1076967592592592,0.0,0.0099434418372075,2,97,2,2.0
3761,CN,C10M,0.0,0.0,0.0,0.0,0.0833337807257599,0.0,0.0,0.0,0.0,0.0833337807257599,1,4,4,4.0
3762,CN,C09K,4.4,0.0536585365853658,0.055458768873403,0.0001605941985345,0.0139025956433975,2.0,0.024390243902439,0.0307781649245063,0.0,0.0091678983530773,5,83,1,1.0
3763,CN,C08L,0.0,0.0,0.0,0.0,0.0047621604147199,0.0,0.0,0.0,0.0,0.0047621604147199,2,50,1,1.0
3764,CN,C11D,0.0,0.0,0.0,0.0,0.0181821487984013,0.0,0.0,0.0,0.0,0.0181821487984013,2,15,1,1.0
3765,CN,H01F,2.0,0.0384615384615384,0.0384615384615384,0.0,0.0207468869299678,2.0,0.0384615384615384,0.0384615384615384,0.0,0.0207468869299678,1,53,3,3.0
3766,CN,B25F,0.0,0.0,0.0,0.0,0.0769235460362902,0.0,0.0,0.0,0.0,0.0769235460362902,1,5,2,2.0
3767,CN,B22D,2.0,0.0714285714285714,0.0714285714285714,0.0,0.0364963317072095,2.0,0.0714285714285714,0.0714285714285714,0.0,0.0364963317072095,1,29,5,5.0
3768,CN,C22B,4.0,0.1818181818181818,0.1818181818181818,0.0,0.0434782608695652,4.0,0.1818181818181818,0.1818181818181818,0.0,0.0434782608695652,1,23,5,5.0
3769,KY,B65D,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,2,2,2.0
3770,KY,B29C,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,2,1,1.0
3771,KY,A61K,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,10,10.0
3772,KY,H01L,4.0,1.0,1.0,0.0,0.2,2.0,0.5,0.6666666666666666,0.0,0.1500002369190669,3,5,2,2.0
3773,US,F41A,0.0,0.0,0.0,0.0,0.0005711165941024,0.0,0.0,0.0,0.0,0.0005711165941024,2,543,4,4.0
3774,US,C04B,0.5,0.0004061738424045,0.0004061738424045,0.0,0.0005738332058156,0.5,0.0004061738424045,0.0004061738424045,0.0,0.0005738332058156,4,1232,3,3.0
3775,US,A61G,9.0,0.0091001011122345,0.0263662188839135,0.0,0.0012651964939007,9.0,0.0091001011122345,0.0263662188839135,0.0,0.0012651964939007,1,990,4,4.0
3776,US,B61D,0.0,0.0,0.0,0.0,0.0012953367875647,0.0,0.0,0.0,0.0,0.0012953367875647,1,184,9,9.0
3777,US,H04J,1.5,0.0016968325791855,0.001929361488185,0.0,0.0009039436477014,1.5,0.0016968325791855,0.001929361488185,0.0,0.0009039436477014,6,885,3,3.0
3778,US,F16J,0.5,0.0009746588693957,0.0009746588693957,0.0,0.0016987543147266,0.5,0.0009746588693957,0.0009746588693957,0.0,0.0016987543147266,2,514,4,4.0
3779,US,B03C,2.0,0.0080971659919028,0.0080971659919028,0.0,0.0047709923605604,2.0,0.0080971659919028,0.0080971659919028,0.0,0.0047709923605604,1,248,6,6.0
3780,US,G10D,0.0,0.0,0.0,0.0,0.0010194922318058,0.0,0.0,0.0,0.0,0.0010194922318058,1,357,7,7.0
3781,US,D21F,0.0,0.0,0.0,0.0,0.0014662756600058,0.0,0.0,0.0,0.0,0.0014662756600058,3,186,3,3.0
3782,US,G11B,0.9285714285714286,0.000314663310258,0.0003639375099412,4.102520342347118e-07,0.0002803736737611,0.7857142857142857,0.0002662535702183,0.0003276302049115,4.102520342347118e-07,0.0002662071045071,14,2952,1,1.0
3783,US,G02F,1.6666666666666667,0.0022737608003638,0.0050022737608003,2.1122368090811272e-05,0.0016087236553756,1.0,0.0013642564802182,0.0040927694406548,2.1122368090811272e-05,0.0006992662103877,3,734,1,1.0
3784,US,F02M,0.0,0.0,0.0,0.0,0.0004262622624358,0.0,0.0,0.0,0.0,0.0004262622624358,1,814,2,2.0
3785,US,B81B,3.0,0.0157068062827225,0.0167539267015706,0.0,0.0054505817481499,3.0,0.0157068062827225,0.0167539267015706,0.0,0.0054505817481499,1,192,2,2.0
3786,US,C25C,1.0,0.009009009009009,0.009009009009009,0.0,0.0064655172413793,1.0,0.009009009009009,0.009009009009009,0.0,0.0064655172413793,2,112,3,3.0
3787,US,B05D,0.0,0.0,0.0,0.0,0.0004796163069754,0.0,0.0,0.0,0.0,0.0004796163069754,1,501,3,3.0
3788,US,G02C,0.0,0.0,0.0,0.0,0.0008009013413689,0.0,0.0,0.0,0.0,0.0008009013413689,1,401,3,3.0
3789,US,B25H,1.0,0.0038461538461538,0.0038461538461538,0.0,0.0059452349520539,1.0,0.0038461538461538,0.0038461538461538,0.0,0.0059452349520539,1,261,8,8.0
3790,US,F25D,1.0,0.0016750418760469,0.0016750418760469,0.0,0.0019069412662086,1.0,0.0016750418760469,0.0016750418760469,0.0,0.0019069412662086,1,598,8,8.0
3791,US,G07B,0.0,0.0,0.0,0.0,0.0012578616357395,0.0,0.0,0.0,0.0,0.0012578616357395,2,187,6,6.0
3792,US,C08J,0.0,0.0,0.0,0.0,0.0002532928066864,0.0,0.0,0.0,0.0,0.0002532928066864,1,996,2,2.0
3793,US,F21S,0.0,0.0,0.0,0.0,0.000942517770291,0.0,0.0,0.0,0.0,0.000942517770291,1,333,3,3.0
3794,US,C21C,0.0,0.0,0.0,0.0,0.0033333333490115,0.0,0.0,0.0,0.0,0.0033333333490115,1,76,4,4.0
3795,US,G03D,0.0,0.0,0.0,0.0,0.0025974025974025,0.0,0.0,0.0,0.0,0.0025974025974025,1,97,6,6.0
3796,US,F01L,0.0,0.0,0.0,0.0,0.0010070493654783,0.0,0.0,0.0,0.0,0.0010070493654783,1,309,2,2.0
3797,US,B64G,0.0,0.0,0.0,0.0,0.0006743088334463,0.0,0.0,0.0,0.0,0.0006743088334463,1,347,7,7.0
3798,US,B60Q,0.0,0.0,0.0,0.0,0.0007524455397857,0.0,0.0,0.0,0.0,0.0007524455397857,2,441,2,2.0
3799,US,C21B,1.0,0.0129870129870129,0.0489510489510489,0.0,0.0074283658793322,1.0,0.0129870129870129,0.0489510489510489,0.0,0.0074283658793322,1,78,5,5.0
3800,US,H01Q,0.75,0.0006014434643143,0.0007350975674953,0.0,0.0006826429503806,0.75,0.0006014434643143,0.0007350975674953,0.0,0.0006826429503806,4,1248,1,1.0
3801,US,B62M,2.0,0.0124223602484472,0.0124223602484472,0.0,0.0109165353498684,2.0,0.0124223602484472,0.0124223602484472,0.0,0.0109165353498684,1,162,4,4.0
3802,US,A47J,2.0,0.002125398512221,0.002125398512221,0.0,0.0015792774163208,2.0,0.002125398512221,0.002125398512221,0.0,0.0015792774163208,1,942,4,4.0
3803,US,A61Q,1.0,0.001360544217687,0.001360544217687,0.0,0.0015624999999999,1.0,0.001360544217687,0.001360544217687,0.0,0.0015624999999999,1,736,3,3.0
3804,US,B61F,0.0,0.0,0.0,0.0,0.0053763977759874,0.0,0.0,0.0,0.0,0.0053763977759874,1,58,1,1.0
3805,US,B24D,0.0,0.0,0.0,0.0,0.0010649877969562,0.0,0.0,0.0,0.0,0.0010649877969562,1,259,4,4.0
3806,US,C22C,0.0,0.0,0.0,0.0,0.0004798464491372,0.0,0.0,0.0,0.0,0.0004798464491372,1,504,2,2.0
3807,US,H01J,0.0,0.0,0.0,0.0,0.0001526484507391,0.0,0.0,0.0,0.0,0.0001526484507391,1,1703,1,1.0
3808,US,G21K,1.0,0.0082644628099173,0.0110192837465564,0.0,0.0094889996501068,1.0,0.0082644628099173,0.0110192837465564,0.0,0.0094889996501068,1,122,1,1.0
3809,US,B43M,2.0,0.015625,0.0546875,0.0,0.0056817523977076,2.0,0.015625,0.0546875,0.0,0.0056817523977076,1,129,10,10.0
3810,US,B26B,0.5,0.0014492753623188,0.0014492753623188,0.0,0.0033111377573947,0.5,0.0014492753623188,0.0014492753623188,0.0,0.0033111377573947,2,346,3,3.0
3811,US,A63B,0.0,0.0,0.0,0.0,0.0001430455066267,0.0,0.0,0.0,0.0,0.0001430455066267,1,3000,1,1.0
3812,US,G11C,0.7142857142857143,0.0002693385046326,0.000429044260213,8.127906590196071e-08,0.0002152658745787,0.4285714285714285,0.0001616031027795,0.0003075504412402,0.0,0.0001755527078686,14,2653,1,1.0
3813,US,B61L,1.0,0.0086206896551724,0.0098522167487684,0.0,0.0073260973636248,1.0,0.0086206896551724,0.0098522167487684,0.0,0.0073260973636248,2,117,1,1.0
3814,US,C10L,3.0,0.0067720090293453,0.0070541760722347,1.532128739670899e-05,0.0034182363615037,3.0,0.0067720090293453,0.0070541760722347,1.532128739670899e-05,0.0034182363615037,1,444,1,1.0
3815,US,F04B,0.0,0.0,0.0,0.0,0.0002966479004901,0.0,0.0,0.0,0.0,0.0002966479004901,1,879,4,4.0
3816,US,H02M,1.5,0.0014218009478672,0.0014218009478672,0.0,0.0014108351881364,1.5,0.0014218009478672,0.0014218009478672,0.0,0.0014108351881364,2,1056,1,1.0
3817,US,A23J,4.0,0.036697247706422,0.036697247706422,0.0,0.0105485230129974,4.0,0.036697247706422,0.036697247706422,0.0,0.0105485230129974,1,110,6,6.0
3818,US,H04M,1.4444444444444444,0.0004628146249421,0.0007945266943451,2.053911057435569e-07,0.0002733753632331,1.4444444444444444,0.0004628146249421,0.0007945266943451,2.053911057435569e-07,0.0002733753632331,9,3122,1,1.0
3819,US,A22B,4.0,0.0555555555555555,0.0555555555555555,0.0011737089201877,0.0314192733983017,4.0,0.0555555555555555,0.0555555555555555,0.0011737089201877,0.0314192733983017,1,73,3,3.0
3820,US,B67C,4.0,0.0727272727272727,0.0727272727272727,0.0,0.0290697205430642,0.0,0.0,0.0,0.0,0.0065791436894196,5,56,1,1.0
3821,US,F01M,0.0,0.0,0.0,0.0,0.0021459241432989,0.0,0.0,0.0,0.0,0.0021459241432989,1,166,2,2.0
3822,US,H02B,2.0,0.0091743119266055,0.0091743119266055,0.0,0.0050658561296859,2.0,0.0091743119266055,0.0091743119266055,0.0,0.0050658561296859,1,219,8,8.0
3823,US,D06M,0.0,0.0,0.0,0.0,0.000999000999001,0.0,0.0,0.0,0.0,0.000999000999001,1,257,1,1.0
3824,US,G16H,3.0,0.0066666666666666,0.0066666666666666,0.0,0.002391200382592,3.0,0.0066666666666666,0.0066666666666666,0.0,0.002391200382592,2,451,7,7.0
3825,US,G01Q,2.0,0.0118343195266272,0.0118343195266272,0.0,0.0064267352184986,2.0,0.0118343195266272,0.0118343195266272,0.0,0.0064267352184986,3,170,5,5.0
3826,US,G10L,1.25,0.0014029180695847,0.0052430374377763,0.0003600297607788,0.0007984483235757,1.25,0.0014029180695847,0.0052430374377763,0.0003600297607788,0.0007984483235757,4,892,1,1.0
3827,US,B25B,2.0,0.0020964360587002,0.0020964360587002,0.0,0.001825121158079,2.0,0.0020964360587002,0.0020964360587002,0.0,0.001825121158079,1,955,4,4.0
3828,US,B64C,1.5,0.0019255455712451,0.0019255455712451,3.299992410017457e-06,0.0014501666103606,1.5,0.0019255455712451,0.0019255455712451,3.299992410017457e-06,0.0014501666103606,2,780,3,3.0
3829,US,C07K,2.125,0.0005438955720501,0.0009703836144015,5.460634439225389e-09,0.0001931226546361,1.2083333333333333,0.0003092739527344,0.0008358909184806,5.460634439225389e-09,0.0001657909794898,24,3908,1,1.0
3830,US,F16C,4.0,0.0051216389244558,0.0051216389244558,0.0,0.0017421602632902,3.0,0.0038412291933418,0.0040973111395646,0.0,0.0014932794917835,2,782,4,4.0
3831,US,H03H,0.6666666666666666,0.0012414649286157,0.0012414649286157,0.0,0.0012722646514169,0.6666666666666666,0.0012414649286157,0.0012414649286157,0.0,0.0012722646514169,3,538,2,2.0
3832,US,F25B,0.0,0.0,0.0,0.0,0.0006459948733693,0.0,0.0,0.0,0.0,0.0006459948733693,1,484,2,2.0
3833,US,E03C,3.0,0.011070110701107,0.011070110701107,0.0,0.005040319710814,3.0,0.011070110701107,0.011070110701107,0.0,0.005040319710814,1,272,7,7.0
3834,US,B65H,0.25,0.0001921598770176,0.0001921598770176,0.0,0.0004732845102717,0.25,0.0001921598770176,0.0001921598770176,0.0,0.0004732845102717,4,1302,1,1.0
3835,US,H01S,0.0,0.0,0.0,0.0,0.0002230649118894,0.0,0.0,0.0,0.0,0.0002230649118894,2,1059,1,1.0
3836,US,H03G,1.0,0.0023640661938534,0.0031520882584712,0.0,0.0023054440290723,1.0,0.0023640661938534,0.0031520882584712,0.0,0.0023054440290723,1,424,4,4.0
3837,US,B65G,0.0,0.0,0.0,0.0,0.0002631754796444,0.0,0.0,0.0,0.0,0.0002631754796444,2,1248,1,1.0
3838,US,F01D,0.0,0.0,0.0,0.0,0.0002326122354207,0.0,0.0,0.0,0.0,0.0002326122354207,2,1099,1,1.0
3839,US,B23F,6.0,0.1621621621621621,0.1621621621621621,0.0195195195195195,0.0735872071750903,6.0,0.1621621621621621,0.1621621621621621,0.0195195195195195,0.0735872071750903,1,38,6,6.0
3840,US,A43B,0.0,0.0,0.0,0.0,0.0008713594667599,0.0,0.0,0.0,0.0,0.0008713594667599,1,484,1,1.0
3841,US,D01H,0.0,0.0,0.0,0.0,0.0073531398646894,0.0,0.0,0.0,0.0,0.0073531398646894,2,40,6,6.0
3842,US,B62K,0.0,0.0,0.0,0.0,0.0010917077262216,0.0,0.0,0.0,0.0,0.0010917077262216,1,288,4,4.0
