countryid,country,class,technology,decile_1stGMI_Sara,decile_1stGMI_Frank
52,,364,,,
52,,372,,,
52,,387,,,
52,,391,,,
52,,392,,,
52,,393,,,
52,DK,398,E06B,10,10
52,DK,400,E21B,2,1
52,,406,,,
52,DK,410,F01N,1,1
52,DK,423,F03D,2,1
52,,426,,6,
52,,427,,,
52,DK,428,F04D,3,2
52,,430,,,
52,,433,,,
52,,434,,,
52,,435,,10,
52,,438,,,
52,,439,,,
52,,440,,,
52,,441,,2,
52,,454,,,
52,DK,469,F23Q,6,6
52,,480,,,
52,,482,,,
52,,484,,,
52,,490,,,
52,DK,502,G01B,8,6
52,,504,,,
52,,505,,,
52,,506,,,
52,,508,,,
52,,510,,,
52,DK,512,G01N,7,7
52,DK,513,G01P,6,4
52,DK,515,G01R,5,4
52,,516,,,
52,DK,517,G01T,7,9
52,,518,,,
52,DK,520,G02B,3,2
52,,522,,,
52,,523,,,
52,,526,,,
52,,527,,,
52,,535,,,
52,,536,,,
52,DK,542,G06F,1,1
52,DK,545,G06K,,9
52,,547,,,
52,DK,548,G06Q,5,6
52,DK,549,G06T,7,7
52,,553,,,
52,,555,,,
52,DK,570,G10L,3,1
52,,571,,,
52,,586,,,
52,,588,,,
52,,590,,,
52,,591,,,
52,DK,593,H01L,7,5
52,DK,594,H01M,5,4
52,DK,596,H01Q,1,1
52,DK,597,H01R,3,2
52,,598,,,
52,DK,601,H02G,3,2
52,DK,603,H02J,8,7
52,DK,604,H02K,9,9
52,DK,605,H02M,7,7
52,DK,607,H02P,2,2
52,DK,612,H03F,1,1
52,DK,613,H03G,3,2
52,,614,,,
52,DK,616,H03K,5,5
52,,617,,,
52,DK,618,H03M,3,2
52,DK,619,H04B,5,4
52,DK,621,H04J,4,3
52,DK,623,H04L,1,1
52,DK,624,H04M,4,4
52,DK,625,H04N,3,2
52,,626,,,
52,DK,627,H04R,3,2
52,,628,,,
52,DK,629,H04W,1,1
52,DK,630,H05B,7,7
52,DK,635,H05K,4,3
57,,59,,,
57,EE,275,C07K,5,7
57,EE,512,G01N,8,8
57,EE,542,G06F,4,2
57,,548,,,
57,EE,623,H04L,2,2
57,EE,624,H04M,3,2
57,,625,,,
57,,629,,,
58,EG,59,A61B,8,9
58,EG,66,A61K,1,1
58,,86,,,
58,EG,270,C07D,1,1
58,EG,400,E21B,1,1
58,EG,512,G01N,4,4
58,,515,,,
58,EG,542,G06F,1,1
58,EG,545,G06K,6,4
58,,548,,,
58,,549,,,
58,EG,593,H01L,1,1
58,EG,623,H04L,1,1
58,EG,625,H04N,3,1
58,EG,629,H04W,2,1
62,ES,3,A01D,5,5
62,ES,6,A01H,4,5
62,,8,,,
62,,11,,,
62,ES,14,A21D,8,8
62,,21,,,
62,,24,,,
62,,48,,4,
62,,50,,,
62,,51,,,
62,ES,56,A47J,3,2
62,ES,58,A47L,7,8
62,ES,59,A61B,2,1
62,ES,60,A61C,5,3
62,ES,62,A61F,2,1
62,ES,66,A61K,1,1
62,ES,67,A61L,9,10
62,ES,68,A61M,4,3
62,ES,69,A61N,5,3
62,,71,,,
62,ES,75,A63B,1,9
62,,78,,,
62,,80,,,
62,ES,84,B01D,1,1
62,,85,,,
62,ES,86,B01J,4,3
62,ES,87,B01L,3,1
62,ES,95,B05B,4,3
62,,97,,,
62,,106,,,
62,ES,113,B22C,3,9
62,,114,,,
62,,122,,,
62,,125,,,
62,ES,134,B25J,2,1
62,,153,,,
62,ES,161,B32B,3,2
62,ES,168,B41J,1,1
62,,185,,,
62,,188,,,
62,,190,,,
62,,192,,,
62,,194,,,
62,,195,,2,
62,,196,,,
62,,197,,1,
62,ES,199,B60T,3,3
62,,211,,,
62,,213,,,
62,,216,,1,
62,,219,,4,
62,ES,225,B64C,7,5
62,,226,,,
62,,229,,,
62,ES,231,B65D,4,9
62,,233,,,
62,ES,234,B65H,5,2
62,,235,,,
62,,249,,,
62,,250,,,
62,,255,,,
62,,256,,10,
62,ES,257,C03C,8,6
62,,258,,,
62,ES,269,C07C,1,1
62,ES,270,C07D,2,2
62,ES,271,C07F,7,8
62,ES,273,C07H,7,8
62,ES,275,C07K,2,2
62,ES,278,C08F,4,5
62,ES,279,C08G,1,1
62,ES,281,C08J,1,1
62,,282,,,
62,,283,,,
62,,284,,,
62,ES,286,C09D,3,3
62,ES,290,C09J,9,9
62,,291,,,
62,ES,295,C10G,9,9
62,ES,303,C11D,5,5
62,ES,311,C12N,4,3
62,ES,312,C12P,5,4
62,ES,313,C12Q,1,1
62,ES,326,C23C,4,2
62,,346,,,
62,,353,,,
62,ES,357,D06F,1,1
62,,372,,,
62,,382,,,
62,ES,387,E04B,5,3
62,,392,,,
62,,393,,,
62,,395,,,
62,,398,,,
62,ES,400,E21B,3,1
62,ES,406,F01D,1,1
62,,414,,,
62,ES,418,F02M,4,2
62,ES,423,F03D,5,4
62,,426,,,
62,,428,,,
62,,430,,9,
62,ES,433,F16B,3,2
62,ES,434,F16C,9,8
62,ES,435,F16D,2,1
62,,438,,4,
62,,440,,,
62,,441,,,
62,,453,,,
62,ES,454,F21V,8,6
62,,469,,,
62,,472,,,
62,,480,,,
62,,482,,8,
62,,490,,,
62,,499,,3,
62,,502,,,
62,,503,,,
62,,504,,,
62,,505,,,
62,,508,,,
62,,510,,,
62,ES,512,G01N,2,1
62,ES,515,G01R,6,5
62,ES,516,G01S,10,9
62,,517,,,
62,ES,518,G01V,5,5
62,ES,520,G02B,5,3
62,ES,521,G02C,6,6
62,ES,522,G02F,5,4
62,,527,,,
62,,535,,,
62,,536,,,
62,,537,,,
62,ES,542,G06F,1,1
62,ES,545,G06K,3,2
62,ES,547,G06N,5,4
62,ES,548,G06Q,7,5
62,ES,549,G06T,1,1
62,,551,,,
62,ES,553,G07F,5,4
62,,555,,,
62,,557,,,
62,ES,568,G10H,1,8
62,ES,570,G10L,4,4
62,,571,,,
62,ES,572,G11C,1,1
62,ES,579,G21C,7,7
62,,586,,,
62,,588,,,
62,ES,590,H01H,3,2
62,ES,591,H01J,3,2
62,ES,593,H01L,1,1
62,ES,594,H01M,6,7
62,,595,,,
62,ES,596,H01Q,3,2
62,,597,,2,
62,,598,,,
62,,601,,,
62,,602,,,
62,,603,,,
62,ES,604,H02K,10,9
62,ES,605,H02M,9,8
62,,607,,,
62,ES,612,H03F,1,1
62,,614,,,
62,,616,,,
62,ES,618,H03M,10,9
62,ES,619,H04B,1,1
62,,621,,,
62,ES,623,H04L,1,1
62,ES,624,H04M,6,4
62,ES,625,H04N,2,2
62,,626,,,
62,ES,627,H04R,2,4
62,ES,629,H04W,1,1
62,ES,630,H05B,5,3
62,,635,,,
64,,5,,,
64,,8,,,
64,FI,11,A01N,10,10
64,,24,,,
64,,56,,,
64,,58,,,
64,FI,59,A61B,4,9
64,,60,,,
64,,62,,,
64,,63,,,
64,FI,66,A61K,2,9
64,,67,,,
64,FI,68,A61M,1,6
64,FI,69,A61N,6,4
64,,71,,,
64,,75,,,
64,,78,,,
64,,84,,,
64,,85,,,
64,FI,86,B01J,2,1
64,FI,87,B01L,10,10
64,FI,89,B02C,5,3
64,,95,,,
64,,106,,,
64,,114,,,
64,,122,,,
64,,125,,,
64,,128,,,
64,FI,153,B29C,2,1
64,FI,161,B32B,9,8
64,,171,,,
64,,185,,,
64,,192,,,
64,FI,195,B60P,5,4
64,,197,,,
64,,213,,,
64,,219,,,
64,FI,225,B64C,1,1
64,,229,,,
64,FI,231,B65D,7,4
64,,233,,,
64,,234,,,
64,,235,,,
64,,236,,,
64,,249,,,
64,,250,,,
64,,255,,,
64,,256,,,
64,,258,,,
64,FI,269,C07C,10,10
64,FI,270,C07D,4,4
64,,271,,,
64,,273,,,
64,,274,,,
64,FI,275,C07K,1,1
64,,276,,,
64,FI,278,C08F,1,1
64,,279,,,
64,,281,,,
64,,282,,,
64,,283,,,
64,,285,,,
64,FI,286,C09D,3,3
64,,291,,,
64,,295,,,
64,,303,,,
64,FI,311,C12N,3,2
64,,312,,,
64,FI,313,C12Q,5,4
64,,316,,,
64,FI,323,C22B,1,1
64,FI,326,C23C,5,4
64,,331,,,
64,,334,,,
64,FI,352,D04H,10,10
64,FI,368,D21C,6,9
64,FI,369,D21D,6,6
64,FI,370,D21F,4,6
64,,371,,,
64,FI,372,D21H,6,5
64,,382,,,
64,,387,,,
64,FI,393,E05B,5,5
64,,398,,,
64,,400,,,
64,,410,,,
64,,412,,,
64,,413,,,
64,FI,414,F02D,9,9
64,,418,,,
64,,426,,,
64,,428,,,
64,,430,,,
64,,434,,,
64,FI,435,F16D,7,5
64,FI,436,F16F,9,10
64,,438,,,
64,,439,,,
64,,440,,,
64,FI,441,F16L,6,5
64,,454,,10,
64,,460,,,
64,,486,,,
64,,489,,,
64,,490,,,
64,,502,,,
64,,503,,,
64,,504,,,
64,,505,,,
64,,508,,,
64,FI,510,G01L,8,7
64,FI,512,G01N,5,4
64,,513,,,
64,,515,,,
64,,516,,,
64,,517,,,
64,FI,518,G01V,2,3
64,FI,520,G02B,6,5
64,,522,,,
64,,523,,,
64,FI,535,G05B,8,8
64,,536,,,
64,,537,,,
64,FI,542,G06F,2,2
64,FI,545,G06K,7,6
64,,547,,,
64,FI,548,G06Q,4,3
64,FI,549,G06T,9,8
64,,551,,,
64,,553,,,
64,,555,,,
64,FI,558,G09B,,9
64,,562,,,
64,,568,,,
64,FI,570,G10L,10,10
64,,571,,,
64,,572,,,
64,,585,,,
64,,586,,,
64,,588,,,
64,FI,589,H01G,6,8
64,,590,,,
64,FI,591,H01J,4,3
64,FI,593,H01L,4,3
64,FI,594,H01M,9,9
64,FI,595,H01P,2,2
64,FI,596,H01Q,10,10
64,,597,,,
64,FI,598,H01S,1,1
64,FI,601,H02G,6,7
64,,602,,,
64,FI,603,H02J,5,4
64,FI,604,H02K,8,7
64,,605,,,
64,,607,,,
64,,612,,,
64,,613,,,
64,,614,,,
64,,616,,,
64,,617,,,
64,,618,,,
64,FI,619,H04B,2,1
64,,620,,,
64,,621,,,
64,FI,623,H04L,1,1
64,FI,624,H04M,4,3
64,FI,625,H04N,2,2
64,,626,,10,
64,,627,,,
64,FI,628,H04S,1,1
64,FI,629,H04W,1,1
64,FI,630,H05B,2,3
64,FI,635,H05K,8,7
68,FR,3,A01D,3,2
68,FR,4,A01F,9,9
68,FR,5,A01G,6,6
68,FR,6,A01H,2,2
68,,7,,10,
68,FR,8,A01K,7,5
68,,10,,,
68,FR,11,A01N,3,2
68,,17,,,
68,FR,18,A23C,6,5
68,,19,,,
68,FR,21,A23G,7,7
68,,22,,,
68,FR,24,A23L,4,4
68,FR,27,A24B,7,9
68,FR,28,A24C,5,3
68,FR,29,A24D,3,2
68,FR,30,A24F,7,4
68,FR,33,A41D,8,6
68,FR,37,A42B,9,8
68,FR,39,A43B,6,6
68,,42,,,
68,,43,,,
68,FR,46,A45D,5,5
68,,48,,,
68,FR,50,A47B,9,9
68,FR,51,A47C,7,10
68,,54,,,
68,FR,56,A47J,7,7
68,,57,,,
68,FR,58,A47L,9,10
68,FR,59,A61B,1,1
68,,60,,10,
68,FR,62,A61F,2,1
68,,63,,,
68,FR,64,A61H,3,1
68,FR,65,A61J,4,3
68,FR,66,A61K,1,1
68,FR,67,A61L,4,3
68,FR,68,A61M,1,1
68,FR,69,A61N,2,2
68,FR,71,A61Q,2,2
68,FR,72,A62B,9,8
68,FR,75,A63B,1,6
68,FR,76,A63C,9,8
68,FR,78,A63F,6,4
68,FR,80,A63H,6,4
68,FR,84,B01D,2,2
68,FR,85,B01F,5,4
68,FR,86,B01J,1,1
68,FR,87,B01L,3,2
68,FR,89,B02C,3,2
68,,91,,,
68,FR,92,B03D,3,2
68,,93,,,
68,FR,95,B05B,1,1
68,FR,97,B05D,1,1
68,,98,,,
68,FR,100,B07C,3,3
68,,101,,,
68,,104,,,
68,FR,106,B21D,10,10
68,FR,114,B22D,1,1
68,FR,115,B22F,6,9
68,,116,,,
68,,118,,,
68,FR,121,B23H,3,3
68,FR,122,B23K,9,9
68,FR,123,B23P,10,10
68,,124,,,
68,FR,125,B24B,8,7
68,,126,,,
68,FR,127,B24D,8,8
68,,128,,,
68,,134,,,
68,FR,136,B26D,5,4
68,FR,141,B27F,8,6
68,,149,,,
68,FR,152,B29B,9,8
68,FR,153,B29C,2,1
68,FR,154,B29D,6,5
68,FR,161,B32B,2,2
68,FR,166,B41F,10,9
68,FR,168,B41J,2,2
68,,171,,,
68,FR,172,B41N,2,1
68,FR,175,B42D,6,5
68,FR,184,B60B,3,2
68,FR,185,B60C,4,3
68,FR,188,B60G,5,4
68,FR,189,B60H,6,5
68,,190,,4,
68,FR,191,B60K,3,2
68,FR,192,B60L,4,3
68,FR,194,B60N,2,1
68,,195,,,
68,FR,196,B60Q,4,3
68,FR,197,B60R,3,2
68,FR,198,B60S,1,4
68,FR,199,B60T,1,1
68,FR,201,B60W,4,3
68,FR,202,B61B,6,5
68,,211,,,
68,FR,213,B62D,4,3
68,,216,,,
68,,218,,,
68,FR,219,B63B,2,1
68,,222,,,
68,FR,225,B64C,5,5
68,FR,226,B64D,1,1
68,FR,228,B64G,5,4
68,FR,229,B65B,1,5
68,,230,,,
68,FR,231,B65D,1,1
68,FR,233,B65G,4,3
68,FR,234,B65H,4,3
68,FR,235,B66B,2,1
68,,236,,,
68,FR,237,B66D,1,2
68,FR,238,B66F,5,3
68,,241,,,
68,,246,,,
68,,247,,,
68,FR,249,B82Y,3,3
68,FR,250,C01B,5,5
68,,252,,,
68,FR,253,C01F,8,8
68,,254,,,
68,FR,255,C02F,4,4
68,FR,256,C03B,6,6
68,FR,257,C03C,6,6
68,FR,258,C04B,1,1
68,,264,,,
68,FR,269,C07C,1,1
68,FR,270,C07D,1,1
68,FR,271,C07F,4,3
68,FR,273,C07H,9,8
68,FR,274,C07J,2,3
68,FR,275,C07K,1,1
68,,276,,,
68,,277,,,
68,FR,278,C08F,2,2
68,FR,279,C08G,2,1
68,FR,281,C08J,4,3
68,FR,282,C08K,2,2
68,FR,283,C08L,2,2
68,FR,284,C09B,6,6
68,,285,,,
68,FR,286,C09D,4,3
68,FR,290,C09J,8,8
68,FR,291,C09K,2,4
68,FR,295,C10G,2,2
68,FR,299,C10L,4,4
68,FR,300,C10M,5,5
68,FR,301,C11B,3,3
68,FR,303,C11D,1,1
68,FR,311,C12N,1,1
68,FR,312,C12P,1,1
68,FR,313,C12Q,2,2
68,FR,314,C12R,7,7
68,FR,320,C21B,2,10
68,,321,,,
68,FR,322,C21D,8,7
68,FR,323,C22B,3,2
68,,324,,,
68,FR,325,C22F,6,5
68,FR,326,C23C,2,8
68,FR,330,C25B,4,3
68,FR,331,C25C,4,4
68,FR,332,C25D,6,6
68,FR,334,C30B,9,8
68,FR,339,D01F,4,3
68,,341,,9,
68,,342,,,
68,FR,346,D03D,7,6
68,,348,,,
68,FR,352,D04H,4,3
68,FR,357,D06F,6,6
68,,362,,,
68,,364,,,
68,,368,,,
68,,370,,,
68,FR,372,D21H,2,2
68,,374,,,
68,,375,,,
68,FR,379,E02B,5,4
68,FR,381,E02D,8,7
68,FR,382,E02F,9,9
68,FR,387,E04B,6,4
68,,389,,,
68,,392,,,
68,FR,393,E05B,4,3
68,FR,395,E05D,6,10
68,,396,,,
68,FR,398,E06B,6,4
68,FR,400,E21B,1,1
68,FR,406,F01D,3,3
68,FR,408,F01L,5,3
68,FR,410,F01N,4,3
68,FR,412,F02B,2,1
68,FR,413,F02C,8,7
68,FR,414,F02D,2,1
68,FR,416,F02G,4,5
68,,417,,,
68,FR,418,F02M,4,3
68,,420,,,
68,FR,423,F03D,10,9
68,FR,426,F04B,8,8
68,FR,427,F04C,7,6
68,FR,428,F04D,1,1
68,FR,430,F15B,6,4
68,FR,433,F16B,4,2
68,FR,434,F16C,3,2
68,FR,435,F16D,1,1
68,FR,436,F16F,7,6
68,FR,438,F16H,5,4
68,FR,439,F16J,8,7
68,FR,440,F16K,3,2
68,FR,441,F16L,5,4
68,FR,442,F16M,5,3
68,FR,448,F17C,7,6
68,FR,453,F21S,4,3
68,FR,454,F21V,7,5
68,FR,460,F23C,10,10
68,,461,,,
68,,469,,,
68,FR,470,F23R,4,4
68,,474,,,
68,,475,,,
68,FR,477,F24S,10,10
68,,480,,,
68,,482,,,
68,FR,483,F25J,2,1
68,FR,485,F27B,7,7
68,FR,489,F28D,7,6
68,FR,490,F28F,3,3
68,FR,492,F41A,3,2
68,FR,499,F42B,3,3
68,,502,,3,
68,FR,503,G01C,9,8
68,FR,504,G01D,4,5
68,FR,505,G01F,4,3
68,,506,,,
68,FR,508,G01J,4,3
68,FR,509,G01K,6,5
68,FR,510,G01L,7,7
68,,511,,,
68,FR,512,G01N,3,2
68,FR,513,G01P,8,8
68,FR,514,G01Q,4,3
68,FR,515,G01R,1,1
68,FR,516,G01S,6,5
68,FR,517,G01T,6,6
68,FR,518,G01V,1,1
68,FR,520,G02B,5,4
68,FR,521,G02C,6,4
68,FR,522,G02F,9,9
68,FR,523,G03B,10,10
68,FR,524,G03C,1,1
68,FR,526,G03F,7,7
68,FR,527,G03G,9,10
68,FR,528,G03H,3,3
68,FR,529,G04B,4,3
68,FR,530,G04C,10,10
68,FR,535,G05B,2,1
68,FR,536,G05D,5,4
68,FR,537,G05F,8,8
68,FR,542,G06F,1,1
68,FR,545,G06K,2,1
68,FR,547,G06N,2,2
68,FR,548,G06Q,1,2
68,FR,549,G06T,2,1
68,FR,550,G07B,3,3
68,,551,,,
68,FR,552,G07D,3,2
68,FR,553,G07F,3,3
68,FR,555,G08B,5,3
68,FR,557,G08G,3,3
68,,558,,,
68,,561,,,
68,FR,562,G09G,3,2
68,,568,,,
68,,569,,,
68,FR,570,G10L,4,3
68,FR,571,G11B,5,5
68,FR,572,G11C,5,4
68,FR,579,G21C,8,8
68,,581,,,
68,FR,586,H01B,7,6
68,,587,,,
68,FR,588,H01F,7,5
68,FR,589,H01G,4,4
68,FR,590,H01H,3,3
68,FR,591,H01J,6,5
68,FR,593,H01L,1,1
68,FR,594,H01M,1,1
68,FR,595,H01P,2,1
68,FR,596,H01Q,2,1
68,FR,597,H01R,6,5
68,FR,598,H01S,3,2
68,FR,599,H01T,7,8
68,,600,,,
68,FR,601,H02G,5,4
68,,602,,,
68,FR,603,H02J,10,10
68,FR,604,H02K,1,1
68,FR,605,H02M,1,2
68,,606,,,
68,FR,607,H02P,3,2
68,,609,,,
68,,611,,,
68,FR,612,H03F,2,2
68,,613,,,
68,FR,614,H03H,5,5
68,FR,616,H03K,3,3
68,,617,,,
68,FR,618,H03M,1,1
68,FR,619,H04B,2,2
68,FR,620,H04H,2,2
68,FR,621,H04J,6,6
68,FR,623,H04L,1,1
68,FR,624,H04M,6,5
68,FR,625,H04N,2,2
68,FR,626,H04Q,6,6
68,FR,627,H04R,7,5
68,FR,628,H04S,8,8
68,FR,629,H04W,1,1
68,FR,630,H05B,4,3
68,FR,634,H05H,7,7
68,FR,635,H05K,8,8
70,,2,,6,
70,,3,,,
70,GB,5,A01G,2,2
70,GB,6,A01H,10,9
70,GB,7,A01J,7,9
70,GB,8,A01K,9,8
70,GB,11,A01N,2,2
70,GB,16,A22C,8,7
70,GB,18,A23C,4,3
70,GB,19,A23D,7,7
70,GB,21,A23G,1,1
70,,22,,10,
70,,23,,,
70,GB,24,A23L,6,5
70,GB,27,A24B,1,1
70,,28,,,
70,GB,29,A24D,1,1
70,GB,30,A24F,7,9
70,,32,,,
70,GB,33,A41D,9,9
70,GB,39,A43B,5,3
70,,41,,,
70,GB,42,A44B,7,7
70,GB,46,A45D,3,1
70,GB,48,A46B,6,4
70,,50,,3,
70,,51,,7,
70,,52,,,
70,,53,,4,
70,GB,54,A47G,5,5
70,GB,56,A47J,5,5
70,GB,57,A47K,3,2
70,GB,58,A47L,4,3
70,GB,59,A61B,2,1
70,GB,60,A61C,3,4
70,GB,62,A61F,1,1
70,,63,,,
70,GB,64,A61H,3,2
70,,65,,,
70,GB,66,A61K,1,1
70,GB,67,A61L,1,1
70,GB,68,A61M,1,1
70,GB,69,A61N,3,2
70,GB,71,A61Q,4,3
70,,72,,1,
70,GB,75,A63B,3,6
70,,76,,,
70,GB,78,A63F,2,6
70,GB,80,A63H,5,3
70,GB,84,B01D,4,4
70,,85,,,
70,GB,86,B01J,2,1
70,GB,87,B01L,3,2
70,,89,,,
70,,90,,,
70,,91,,,
70,GB,92,B03D,8,8
70,,93,,,
70,GB,95,B05B,1,1
70,GB,97,B05D,9,8
70,GB,99,B07B,6,5
70,,100,,,
70,,101,,,
70,,104,,8,
70,,106,,,
70,GB,114,B22D,1,1
70,GB,115,B22F,3,4
70,,116,,,
70,,118,,,
70,GB,122,B23K,2,2
70,,123,,,
70,,125,,7,
70,GB,127,B24D,1,9
70,GB,128,B25B,2,2
70,GB,130,B25D,9,10
70,GB,131,B25F,7,9
70,,133,,,
70,,134,,,
70,GB,135,B26B,4,3
70,GB,136,B26D,6,6
70,GB,148,B27N,8,10
70,GB,152,B29B,9,9
70,GB,153,B29C,2,1
70,GB,154,B29D,7,8
70,,156,,,
70,GB,161,B32B,2,2
70,,164,,,
70,,166,,,
70,GB,168,B41J,9,9
70,GB,171,B41M,1,1
70,,172,,,
70,,175,,5,
70,,184,,8,
70,GB,185,B60C,6,5
70,GB,188,B60G,4,3
70,,189,,,
70,GB,190,B60J,7,5
70,GB,191,B60K,6,5
70,,192,,,
70,GB,194,B60N,3,2
70,,195,,,
70,GB,196,B60Q,6,5
70,GB,197,B60R,1,1
70,,198,,,
70,GB,199,B60T,8,7
70,GB,201,B60W,5,4
70,,211,,,
70,GB,213,B62D,4,4
70,GB,216,B62K,3,1
70,,218,,,
70,,219,,,
70,GB,225,B64C,1,1
70,GB,226,B64D,2,1
70,,228,,7,
70,GB,229,B65B,2,2
70,GB,230,B65C,3,2
70,GB,231,B65D,1,2
70,GB,233,B65G,5,5
70,GB,234,B65H,6,5
70,GB,235,B66B,4,4
70,GB,241,B67D,1,1
70,,246,,,
70,,247,,,
70,GB,249,B82Y,2,2
70,GB,250,C01B,10,10
70,GB,254,C01G,1,1
70,GB,255,C02F,9,9
70,GB,256,C03B,7,6
70,GB,257,C03C,8,8
70,GB,258,C04B,2,1
70,,264,,,
70,GB,268,C07B,7,8
70,GB,269,C07C,1,1
70,GB,270,C07D,1,1
70,GB,271,C07F,3,3
70,GB,273,C07H,3,3
70,GB,274,C07J,1,1
70,GB,275,C07K,1,1
70,GB,278,C08F,2,1
70,GB,279,C08G,2,2
70,GB,281,C08J,4,3
70,GB,282,C08K,2,2
70,GB,283,C08L,4,4
70,GB,284,C09B,1,1
70,GB,285,C09C,7,6
70,GB,286,C09D,3,3
70,,288,,,
70,GB,290,C09J,4,3
70,GB,291,C09K,1,1
70,GB,292,C10B,6,7
70,GB,295,C10G,2,2
70,GB,299,C10L,1,1
70,GB,300,C10M,2,2
70,GB,301,C11B,1,1
70,GB,303,C11D,1,1
70,GB,304,C12C,4,5
70,GB,310,C12M,1,1
70,GB,311,C12N,1,1
70,GB,312,C12P,5,4
70,GB,313,C12Q,2,2
70,GB,314,C12R,9,8
70,GB,315,C12Y,6,6
70,,320,,,
70,GB,321,C21C,8,10
70,,322,,,
70,GB,323,C22B,2,2
70,GB,324,C22C,1,1
70,GB,326,C23C,2,2
70,GB,330,C25B,10,10
70,,331,,,
70,GB,332,C25D,1,8
70,GB,334,C30B,1,1
70,GB,335,C40B,9,9
70,,340,,10,
70,GB,341,D01H,2,1
70,GB,342,D02G,2,3
70,,346,,,
70,,348,,,
70,,352,,,
70,GB,357,D06F,2,6
70,GB,362,D06M,1,1
70,GB,364,D06P,5,6
70,,368,,,
70,GB,370,D21F,6,6
70,GB,372,D21H,1,5
70,GB,374,E01B,4,2
70,,375,,,
70,,377,,,
70,,378,,,
70,,379,,1,
70,,381,,,
70,GB,382,E02F,3,9
70,,384,,,
70,,387,,2,
70,,391,,8,
70,GB,392,E04H,6,5
70,GB,393,E05B,4,3
70,GB,394,E05C,5,4
70,GB,395,E05D,1,1
70,,396,,,
70,GB,398,E06B,6,5
70,GB,400,E21B,1,1
70,GB,401,E21C,6,6
70,GB,402,E21D,5,6
70,GB,405,F01C,7,6
70,GB,406,F01D,3,3
70,,407,,,
70,GB,408,F01L,4,2
70,GB,410,F01N,3,2
70,GB,412,F02B,7,5
70,GB,413,F02C,5,4
70,GB,414,F02D,1,1
70,GB,415,F02F,7,6
70,GB,417,F02K,4,7
70,GB,418,F02M,1,1
70,GB,420,F02P,9,8
70,GB,423,F03D,3,3
70,GB,426,F04B,4,10
70,GB,427,F04C,2,2
70,GB,428,F04D,5,4
70,GB,430,F15B,9,8
70,GB,433,F16B,4,4
70,GB,434,F16C,4,3
70,GB,435,F16D,2,2
70,GB,436,F16F,3,2
70,GB,438,F16H,2,1
70,GB,439,F16J,7,7
70,GB,440,F16K,1,1
70,GB,441,F16L,1,1
70,,442,,,
70,GB,453,F21S,2,3
70,GB,454,F21V,1,1
70,GB,460,F23C,7,7
70,GB,461,F23D,6,6
70,GB,469,F23Q,6,8
70,GB,470,F23R,4,3
70,GB,474,F24F,3,2
70,GB,477,F24S,8,6
70,GB,480,F25B,5,4
70,GB,482,F25D,5,5
70,GB,483,F25J,7,6
70,,486,,,
70,,489,,10,
70,,490,,,
70,GB,492,F41A,7,7
70,,499,,,
70,GB,501,F42D,4,5
70,GB,502,G01B,3,3
70,GB,503,G01C,5,4
70,GB,504,G01D,8,7
70,GB,505,G01F,1,1
70,GB,506,G01G,2,2
70,GB,507,G01H,1,1
70,GB,508,G01J,4,3
70,,509,,,
70,GB,510,G01L,4,3
70,GB,511,G01M,4,3
70,GB,512,G01N,1,1
70,GB,513,G01P,7,7
70,GB,514,G01Q,4,5
70,GB,515,G01R,1,1
70,GB,516,G01S,1,1
70,GB,517,G01T,6,6
70,GB,518,G01V,1,1
70,GB,520,G02B,1,1
70,,521,,,
70,GB,522,G02F,4,3
70,GB,523,G03B,4,7
70,GB,524,G03C,3,3
70,GB,526,G03F,6,6
70,GB,527,G03G,5,4
70,,528,,,
70,GB,535,G05B,3,2
70,GB,536,G05D,1,1
70,GB,537,G05F,5,5
70,GB,542,G06F,1,1
70,GB,545,G06K,1,1
70,GB,547,G06N,8,7
70,GB,548,G06Q,2,1
70,GB,549,G06T,1,1
70,,550,,,
70,GB,551,G07C,9,8
70,GB,552,G07D,6,6
70,GB,553,G07F,1,4
70,GB,555,G08B,1,1
70,GB,556,G08C,3,2
70,GB,557,G08G,8,6
70,GB,558,G09B,10,9
70,GB,561,G09F,1,1
70,GB,562,G09G,2,2
70,GB,565,G10D,10,10
70,GB,568,G10H,5,4
70,,569,,,
70,GB,570,G10L,1,1
70,GB,571,G11B,2,1
70,GB,572,G11C,1,1
70,GB,574,G16B,5,5
70,GB,579,G21C,3,3
70,GB,581,G21F,2,2
70,GB,586,H01B,2,2
70,,587,,,
70,GB,588,H01F,6,5
70,GB,589,H01G,4,3
70,GB,590,H01H,1,1
70,GB,591,H01J,2,2
70,GB,593,H01L,1,1
70,GB,594,H01M,2,2
70,GB,595,H01P,1,1
70,GB,596,H01Q,2,2
70,GB,597,H01R,1,1
70,GB,598,H01S,1,1
70,GB,601,H02G,9,9
70,GB,602,H02H,5,4
70,GB,603,H02J,2,2
70,GB,604,H02K,3,2
70,GB,605,H02M,2,1
70,,606,,,
70,GB,607,H02P,6,5
70,,611,,,
70,GB,612,H03F,3,3
70,GB,613,H03G,1,1
70,,614,,,
70,GB,616,H03K,1,1
70,,617,,,
70,GB,618,H03M,2,2
70,GB,619,H04B,2,2
70,GB,620,H04H,8,9
70,GB,621,H04J,4,3
70,GB,623,H04L,1,1
70,GB,624,H04M,1,1
70,GB,625,H04N,1,1
70,GB,626,H04Q,9,9
